author,comment
doeraymefa,"Trench shotgun is better overall, but the ability to reliably 1 tap with the terminator is just too OP. 

Maybe increase the base spread on the Terminator, so you need to be within 3m to secure a 1 hit KO.

Sawed off bots are another shotgun issue lol"
nsfwysiwyg,"Oh, I've been terminatin' since early access. Y'all late to my party."
