author,comment
bSurreal,That's a win in my book. I only pick up crates just for that Compensator
wilhelmthe11,"I got the EXACT SAME supply drop, made a post about itt awhile ago, instead of a beret i got a stanhelm so it was a bit better ig, sometimes supply drops suck fr."
Trashman_XL,Scammed? You got a sick hat bro
TheChefClaw,I’ve gotten just three berets from it before 🤣 these boxes either make my day or make me pissed I dropped scrap for it
Clyax113_S_Xaces,It's junk in a box!
