author,comment
RandomGuyOverYonder,"Congrats, now you can't claim mission rewards!!!"
Tottenham24601,Now craft a lockpick
RockiestCornet0,I give it a day till it's half empty again
ReallyGottaTakeAPiss,*70
peepeepoopooman347,genuinely enjoy inventory tetris I have a lot of hours on dayz organizing my inventory makes me feel accomplished
some_random_nonsense,Nice pfp.
Jhonquack,Sir how you gonna collect anything lol
