author,comment
MortgageAnnual1402,Have not killed him 1 time
usingreadit,"Bragging about that is your right as a human, I am sure.
I totally want to unlock it but I don't play that much atm."
TheChefClaw,Good shit!
ShamrockJesus,"My buddy and I were leaving last night and saw blown up ship and a rust bucket and were like ""let's go try and steal that interceptor from him"" and when we got closer we realized it was a damn red Baron. Boarded it and found the poor guys corpse and we got to kill the Baron for the first time. Shame it doesn't count for both of us though since we were a team. And unfortunately we didnt have enough time to use the token"
unflinchingalva,Drip goes so insane.
Shoresy69420,Holy fuck DAS DRIIIIPPPP
ihadthejewfro,I usually just sit nmoutdide his range and watch everyone die and then proceed into the least populated station. Haha
l-d3m0n-l,Grats! Now stop killing me with his ship 😂
