author,comment
Yourgamemaster,that's the best shit 💯
Shoresy69420,#🐀
SchufAloof,Haha right in the dick!
Traditional-Monk4098,"Response:

We broke up 2 months ago Jerry stophhh"
ConceivedEmu,Storytelling 10/10
SkyWizarding,This pretty much sums up the game
Apart-Ad5085,*killed by p08 to the dick by*
Immediate-Hour6379,"Who ever this was dm me , give me my shiz back"
californiaxdreamin,"Post like this make want to purchase the game, been on the fence for a minute now about it."
