author,comment
Immortan-Moe-Bro,"Hell yeah, if I see you in space I hope I contribute to ruining that K/D and if I don’t and you kill me then well played sir! Good luck out there"
queeflord420_69,"lmao my Marauder k/d is so bad. Like...I don't even know how to calculate it. I think it's 0.1782 or something ridiculous. My regular k/d is around 4 or so, but bots don't really count..."
sw1gg,Congrats :) !
BrandonG1,"When the game first came out i had like 17 k/d and I was like theres no way i’m that good right, then found out it counts the bots lol"
Vahagn323,"As someone in the top 250 on the leaderboard, let me know when you're on so you don't ruin my K/D.

Keep on looting and killing."
-Shaden-,Wait is it actually that hard  ? I think i  sit on  2.8 Marauder KD or something and feel like its mediocre :(
