author,comment
FakMiPls,Hell yeah brother we'll see yah in there
SkyWizarding,Nice. Now call it day. Gotta leave on a high note before the inevitable gear wipe
GNGmeister,Dope 👍
PerfectAverage,Runs like that always feel awesome. GG!
HODOR00,Pilot armor!?  I never even saw that before in 35 hours of play.
