author,comment
Drach88,Sorry to be the one who has to break the bad news....
_pippp,Try to hitchhike
OverlordZombwich,Well now that we know we could walk on the asteroids I want asteroid on foot missions!
BlackCatArmy99,Breathe slowly
Shoresy69420,F8
Clyax113_S_Xaces,"Traverse the void, gain friends, go on adventures, pick up an instrument, grow old, have all of your friends die, and provide sage wisdom to others about what it means to be a Marauder."
OpinionOK_IgnorantNo,idk but i bet those hacks that squiddy uses could help you get out
McNovaZero,"Come on, you apes! You wanna live forever?"
