author,comment
SmallTownMinds,"It seems like such an expensive risk for me still, and I really love being able to just pop out escape hatches whenever I need to."
CreativityAtLast,"Haven’t managed to use a scout frigate yet, what’s the difference?"
Its_Fonzo,Until next raid
queeflord420_69,"I still prefer the RB, but respect for the meme game, haven't seen a good Mudasir/Salman in awhile"
CanadiansAreEvil,"It's an old meme, but it checks out."
Purist1638,I’m personally digging the strike frigate
