author,comment
nsfwysiwyg,Gotta lean peek!
xirof,banana strike
JEClockwork,"\*pauses at 0:06\*  ""It was at this moment he knew....he fucked up."""
OpinionOK_IgnorantNo,Squiddy's hacks are getting out of hand.
