,post_id,post_author,post_title,embeddings
0,11h5l7u,BelleAriel,Lauren Boebert faces calls from over 17K Christians to repent and resign,"[-4.00656648e-02  7.00941384e-01  3.69862169e-01 -6.16308451e-01
 -3.36466104e-01  2.53757000e-01  1.23475468e+00 -8.77376556e-01
 -1.50404602e-01  1.67131335e-01 -4.82981354e-01 -8.93255621e-02
  8.46764684e-01  8.81593585e-01 -8.98169100e-01  6.50399089e-01
 -9.43452716e-01  6.61886871e-01 -1.62310690e-01 -4.70028549e-01
 -3.02330971e-01 -3.61188859e-01  5.50646067e-01 -5.19941747e-01
  8.64076614e-01  9.64801252e-01 -2.97325850e-03 -1.08766067e+00
 -6.67212605e-01 -3.07819173e-02 -2.64978141e-01 -4.16315138e-01
  6.52414083e-01  1.43285170e-01  3.12368482e-01  2.47818843e-01
  3.83822918e-01 -4.31085259e-01 -1.70603201e-01 -6.40147179e-02
 -9.09407064e-02 -5.18482029e-01  3.04814190e-01  4.96392608e-01
  4.47948501e-02 -9.39821482e-01 -1.51027039e-01 -3.23541999e-01
 -2.59513974e-01 -9.49560165e-01 -1.15719587e-02  4.73105460e-02
  7.61820614e-01  3.14440727e-01 -4.94842738e-01 -1.39703166e+00
 -1.87170524e-02 -8.24169934e-01 -1.12774326e-02 -3.54621053e-01
 -6.93125486e-01  3.97581220e-01 -1.41072601e-01 -3.35897654e-01
 -3.73273879e-01 -3.81944105e-02  2.75359396e-03  4.98602271e-01
 -1.05258417e+00 -1.26393378e+00  4.41129029e-01 -6.68612242e-01
 -4.48107034e-01 -4.37378496e-01  2.53391713e-01 -1.03865802e+00
 -3.55567813e-01  1.35585546e-01  1.33398879e+00  2.55134463e-01
 -1.11276589e-01  4.03169364e-01 -1.29469201e-01 -3.89337152e-01
  1.32265508e-01 -4.85651761e-01  1.43982196e+00 -5.86949229e-01
  2.30859309e-01  2.25367233e-01  1.15002799e+00  8.19892168e-01
  9.56961751e-01 -2.74238735e-01 -5.36387384e-01 -7.08732486e-01
  1.92109942e-01  3.14144880e-01 -2.95723766e-01 -5.74371576e-01
 -3.09670299e-01  1.81801975e-01 -4.54093784e-01  8.12309980e-01
  8.10851276e-01  5.83178639e-01 -4.80754107e-01  1.22857302e-01
 -1.60127655e-01 -2.55457580e-01  4.82462734e-01  8.93685341e-01
 -1.50157899e-01 -5.67407072e-01 -2.47981176e-01 -2.32245475e-01
  2.14880422e-01  7.05512702e-01  3.30658704e-02  6.03592157e-01
  1.46128798e+00 -2.20030233e-01  4.80039746e-01 -3.77629220e-01
  4.55482602e-01  1.17065430e-01  7.84627557e-01  8.27778518e-01
 -8.94598007e-01 -9.69741493e-02 -1.05056815e-01  5.18015862e-01
 -8.68147835e-02  3.42695028e-01  3.10803711e-01 -1.87600479e-01
  6.81906283e-01 -7.96438396e-01  1.71268654e+00 -9.59946394e-01
 -1.95059910e-01  4.17603821e-01  4.18334991e-01 -2.39562958e-01
 -8.41540992e-01 -3.71138543e-01 -3.07462335e-01 -2.99377084e-01
 -7.04737544e-01 -8.37328136e-02 -4.78904605e-01 -1.64812878e-01
  9.15932283e-02  5.31848669e-01 -6.31405339e-02 -1.01409853e+00
  2.38603592e-01 -6.95949078e-01 -3.33032757e-01  8.65515530e-01
  5.90227008e-01  4.20825928e-02  5.46861142e-02 -8.66766274e-02
 -1.98525377e-02 -7.20620304e-02 -6.99003875e-01 -1.16533911e+00
 -1.90894321e-01 -2.82970786e-01 -4.13324267e-01  8.03898931e-01
  9.32780027e-01 -3.57815146e-01  3.61364365e-01 -5.37685215e-01
 -3.95627379e-01  6.14059389e-01 -4.21627700e-01 -1.04089968e-01
  1.12657994e-01  6.21849895e-01 -9.05413866e-01  8.75020504e-01
  5.08420110e-01  2.29870871e-01  9.32355344e-01 -1.96156785e-01
 -9.69841778e-02 -6.77761793e-01 -8.02323461e-01 -7.84295022e-01
  6.03509247e-01  7.61092082e-02  6.73450172e-01 -9.06507492e-01
 -2.33794615e-01  2.84426659e-01  9.32251096e-01  1.03645575e+00
 -1.20564187e+00  1.26799077e-01 -1.29838765e-01 -2.98334599e-01
  3.19835454e-01  8.17895889e-01 -3.06371115e-02  6.95302904e-01
 -7.72999763e-01 -5.58143854e-02 -4.12158370e-01  8.91983956e-02
 -1.35376543e-01  8.30572546e-02  8.97615552e-01 -8.90891373e-01
 -8.34672675e-02 -8.87142420e-01 -4.65393007e-01  6.59369826e-02
  5.57471275e-01 -1.88184768e-01 -5.15407681e-01 -2.04071589e-02
 -3.73960614e-01 -3.54861587e-01 -9.54249144e-01 -4.64676321e-01
 -1.21180987e+00  8.17561865e-01  6.54115915e-01  6.79434240e-01
 -1.53715074e+00 -5.48145510e-02 -2.09986806e-01 -5.38464367e-01
 -1.07810545e+00 -1.50635824e-01  9.29677308e-01 -7.56187677e-01
  5.66838384e-01  8.97037089e-02  1.40362573e+00  3.51676643e-01
 -4.93515760e-01 -1.94880262e-01  6.03186131e-01 -4.92691636e-01
 -3.61897051e-01  5.14965057e-01 -2.60421932e-01  3.01944971e-01
  3.86995822e-01 -7.70217478e-01  5.97572029e-01  2.08507050e-02
  1.10367310e+00  6.38304532e-01  9.20266658e-02 -6.33210421e-01
  5.68492055e-01 -2.57037878e-02 -7.15707958e-01  5.73024988e-01
  4.55420613e-01  4.06370550e-01 -1.14530182e+00  2.15105712e-01
 -2.84251302e-01  1.02804244e+00  2.90704489e-01 -4.79165882e-01
 -6.76725507e-01  6.29170537e-01 -4.95845914e-01 -2.73953378e-01
  4.54146303e-02 -3.81251872e-01 -5.37680574e-02  4.27025050e-01
 -2.43808717e-01  7.55086541e-01 -5.13607621e-01  4.20588970e-01
 -7.03786790e-01  5.33039391e-01 -1.14092797e-01 -2.81096607e-01
 -1.70222640e-01 -4.85273361e-01  5.77183485e-01  8.68573248e-01
  8.00637126e-01 -7.30590403e-01  3.69481921e-01 -9.21118081e-01
  5.46181440e-01 -3.95715714e-01  8.85355234e-01  1.73338759e+00
 -2.09064379e-01  4.64304775e-01 -7.12112784e-01  7.23426044e-02
 -4.13400501e-01  3.29632819e-01  2.26518601e-01  1.37898877e-01
 -3.61587226e-01 -1.00674009e+00 -1.09632206e+00 -8.84584308e-01
 -2.36998633e-01  8.22526395e-01  9.05184746e-01 -7.24511087e-01
 -5.69597840e-01  4.36732441e-01 -1.58144951e-01 -4.18680459e-01
 -1.72930598e-01 -3.91005188e-01  4.24220443e-01  2.04912394e-01
  1.05188692e+00 -1.41332114e+00  1.05140257e+00  5.02327919e-01
  3.34845334e-01 -3.97367507e-01 -1.92649439e-01 -3.84916157e-01
  1.61494374e-01  5.69870651e-01  1.06926715e+00  2.16516525e-01
 -2.07624137e-01  7.29873240e-01  6.01333618e-01  9.77362096e-01
  1.17869091e+00 -5.83958387e-01 -5.33994734e-01 -2.51332164e-01
 -2.70081371e-01 -3.43608707e-01 -4.53099996e-01 -7.88566351e-01
  2.11712286e-01 -9.26891088e-01 -5.55438548e-02 -1.04728013e-01
  2.93263316e-01 -1.07546784e-01  2.56565690e-01 -2.69716948e-01
 -3.56904149e-01  1.37847960e-01 -2.79558063e-01 -6.48374021e-01
 -3.44478130e-01  5.84386528e-01  2.74478972e-01 -5.85758090e-01
  3.13268512e-01  7.04869807e-01  2.45019615e-01  4.10310209e-01
  8.40996802e-01  1.64836586e-01 -3.14885795e-01  1.08959413e+00
 -1.59421515e+00 -7.75566399e-01 -1.09126650e-01 -9.01836693e-01
  3.23737264e-01 -2.25836203e-01 -3.04964632e-01 -6.73393309e-01
 -2.47883052e-01 -7.32271194e-01  5.90340376e-01 -1.26213551e-01
  5.62274635e-01 -8.19058597e-01  4.31926578e-01  9.48211670e-01
  2.73254421e-02 -3.41903359e-01  2.04502058e+00 -5.06594718e-01
 -1.90827474e-01 -9.68026698e-01 -5.54691434e-01  1.16505980e-01
  1.27605991e-02 -1.35278046e-01 -8.34685564e-02 -4.08473164e-01
 -3.74911129e-01 -1.05363734e-01  7.65250921e-01 -1.97032839e-01
  1.04138732e+00  3.02864105e-01  4.44966167e-01 -1.16936192e-01
 -1.03719167e-01  3.51265818e-01 -3.10539156e-01 -5.71120083e-01
 -1.66356355e-01 -7.46258795e-01 -4.47811604e-01  3.08525637e-02
 -8.58346462e-01 -3.31491046e-02  2.35181525e-02  1.19745564e+00
 -3.60888153e-01 -1.07570887e+00  1.68568179e-01  5.56348205e-01
 -2.70306885e-01  7.09146738e-01 -6.31957591e-01 -8.18637311e-02
  3.30762804e-01 -9.97291327e-01 -1.31418276e+00  4.88527149e-01
 -1.48073509e-01  5.37812889e-01  4.12433416e-01 -1.03090987e-01
 -1.04930198e+00 -2.11263493e-01  8.23759794e-01 -1.43804860e+00
 -2.47612104e-01 -1.80618614e-01  9.80970621e-01 -5.61157651e-02
 -7.16136217e-01  1.69378921e-01  2.74077028e-01  2.81529166e-02
 -1.18101068e-01  3.35805953e-01 -2.51421809e-01  2.65912741e-01
  3.16783130e-01  1.36579764e+00  4.54579562e-01 -2.94428229e-01
 -3.06287438e-01 -1.34935886e-01 -8.61552715e-01  1.87298581e-02
  8.17516804e-01  5.85894525e-01  3.89593154e-01 -2.66343921e-01
  3.44731718e-01  8.58851552e-01 -2.22587854e-01 -8.80762875e-01
 -5.15089333e-01  1.20970741e-01 -8.38519812e-01 -6.01092815e-01
  7.86551893e-01  7.33936548e-01 -4.37231123e-01 -2.29583472e-01
  5.31079471e-02  4.43768620e-01 -6.84116781e-01  6.26305938e-01
  7.51687706e-01  9.76096280e-03  8.57107162e-01  1.85292220e+00
 -5.10192633e-01  1.30497515e-01 -1.77378267e-01 -4.53515261e-01
 -1.17150560e-01 -2.03021228e-01  5.77852011e-01  6.18133783e-01
 -7.69450605e-01 -9.97373089e-02  1.86091824e-03 -7.02408969e-01
 -6.51892900e-01 -1.66272804e-01 -2.15850398e-02 -4.08833288e-02
 -9.13916379e-02  6.48131147e-02 -2.22498341e-03 -2.71381170e-01
  7.97440350e-01  2.65848845e-01  1.00728595e+00  2.58069336e-01
  7.47363746e-01  4.49996322e-01  6.89707279e-01 -2.48870611e-01
  3.47211391e-01 -2.25899562e-01  7.27549553e-01  3.15868884e-01
 -1.28429508e+00 -1.18173204e-01  3.02963525e-01  1.20375939e-01
  2.73809750e-02  5.18099964e-01  1.37745842e-01  1.16739750e-01
  3.79690856e-01 -2.60197282e-01 -2.60265201e-01  1.20343304e+00
 -7.24452913e-01  2.32615154e-02  1.68358117e-01  3.15100938e-01
 -4.38355207e-01  1.08325291e+00 -1.14001524e+00 -5.00994742e-01
 -4.31080937e-01  9.81869996e-02  1.16980158e-01  2.14533433e-01
  3.79608423e-01  2.22368747e-01  9.77360427e-01 -2.20463216e-01
 -1.91042519e+00  3.97042751e-01 -3.33344527e-02 -2.77332100e-03
 -1.80218673e+00 -8.62443686e-01  7.75000677e-02 -6.94848448e-02
  8.66854131e-01  5.79760849e-01  1.62593089e-02 -1.79117367e-01
 -6.82332134e-03  2.31911793e-01 -2.21077025e-01  5.98863602e-01
  7.28079617e-01  5.44045091e-01 -7.86933184e-01  3.08161557e-01
 -2.05549821e-01 -6.68019414e-01 -2.52810061e-01 -1.10447800e+00
 -3.02928954e-01 -5.61149478e-01  6.63350284e-01  2.63999164e-01
  9.22653615e-01  3.56596708e-01  4.12748158e-02  5.77945188e-02
 -1.22113973e-01 -2.90056795e-01 -6.82207227e-01  7.13401914e-01
 -1.61750734e-01  2.29984447e-01 -6.80349052e-01  3.94325793e-01
 -1.21353567e+00 -1.02139878e+00 -2.45884120e-01  9.84227583e-02
 -4.15358037e-01  1.12251878e-01 -2.75032997e-01 -2.56638408e-01
  8.04945707e-01  4.91696715e-01  9.83227074e-01 -5.71593165e-01
 -4.38106477e-01 -6.25476688e-02  4.19158399e-01 -6.40305430e-02
 -8.99966806e-02  4.90840644e-01 -8.16121817e-01  3.62793863e-01
  7.24872425e-02  7.46963406e-03 -6.77373111e-02 -2.10261866e-01
 -2.58490622e-01 -6.09599829e-01  8.27825308e-01 -4.32929665e-01
  3.38657528e-01 -3.90553832e-01 -7.25398898e-01 -6.38403475e-01
 -1.11624517e-01  1.93524793e-01 -4.45151001e-01 -2.81710565e-01
 -7.25317895e-02 -4.01015997e-01  8.97256613e-01 -3.18943322e-01
  8.05072665e-01  1.41049474e-02  6.98740482e-01 -3.46213758e-01
  9.91622582e-02 -2.71927476e-01  2.17402250e-01 -6.38087571e-01
 -7.78579473e-01  4.47898179e-01 -3.04674089e-01  1.13586938e+00
  1.00800999e-01  6.97938144e-01 -2.88707674e-01  2.99448729e-01
 -5.06663084e-01  4.15018618e-01 -6.06283545e-01 -1.40155315e+00
  4.19217646e-01 -2.80302197e-01  4.47087139e-01 -4.56146657e-01
  2.48288527e-01  8.83958280e-01 -3.21273744e-01  4.92718071e-01
 -3.96675974e-01 -4.71695326e-02 -7.56472468e-01 -1.32992372e-01
 -5.78514859e-02  6.21421754e-01 -4.25599307e-01 -3.53730358e-02
  5.51602662e-01 -1.52683675e-01  4.41741168e-01  1.30459920e-01
  6.70279741e-01  3.04686904e-01 -1.35895148e-01  2.55606532e-01
 -7.60040641e-01  4.45688516e-02 -6.25345051e-01 -4.31848884e-01
  5.56554139e-01 -6.99855685e-01  7.53163457e-01 -1.04812813e+00
 -1.96469992e-01 -2.67990589e-01  4.03034985e-01 -5.15571833e-01
 -5.51444232e-01 -1.01641512e+00  4.28247184e-01 -3.84973854e-01
  1.22889793e+00 -4.42795515e-01 -5.63746870e-01  3.30679297e-01
 -1.26726761e-01 -1.92902163e-01  8.08665216e-01 -6.48335695e-01
 -2.64983997e-02  1.97906241e-01  5.89112639e-02  1.93135619e-01
 -4.27083999e-01  1.43270209e-01  8.81160438e-01  3.39898355e-02
 -8.65890741e-01  5.70097327e-01 -1.20581543e+00  2.30801046e-01
  8.13677251e-01  6.20353222e-02 -4.06096876e-01  4.43582058e-01
 -1.92669794e-01  9.81719434e-01 -1.19643368e-01  4.88135397e-01
 -8.01409185e-02 -1.12724885e-01 -4.53639984e-01 -8.14596951e-01
 -4.97365117e-01 -4.47193891e-01 -7.47234464e-01 -8.74955431e-02
  4.02317375e-01  2.86264211e-01 -3.74199986e-01 -8.38150501e-01
  9.75059927e-01 -3.93517524e-01 -6.07353188e-02  3.57699424e-01
 -4.73327428e-01 -4.32464719e-01 -6.32430911e-01 -2.15537608e-01
  6.88140988e-01  3.63478452e-01  3.47335756e-01 -9.99559537e-02
  1.04398811e+00 -7.58837163e-02 -8.38711202e-01 -3.64580363e-01
  9.23522651e-01  1.19020426e+00 -2.70357013e-01 -1.35310471e+00
  5.53090163e-02 -4.39423770e-01 -9.99849737e-02 -8.14643025e-01
 -3.88570368e-01  9.20929536e-02  1.16215400e-01  4.60378379e-01
 -3.71141553e-01  1.38046873e+00  1.42179206e-01 -4.39323962e-01
 -3.77146572e-01 -6.76861465e-01 -8.47887024e-02 -6.80284262e-01
 -8.87594461e-01 -7.61868238e-01  6.52082920e-01 -1.30796754e+00
 -1.52396381e-01  8.44668806e-01  5.01720846e-01  1.09320350e-01]"
